x_um,y_um,z_um,lateral_err_um,axial_err_um,n_views,photons,frame
5.669195404591874876e+00,4.837537259757195507e+00,-2.279741143136529757e+00,4.525201928767660919e-02,4.998165757000572890e-02,5.000000000000000000e+00,6.153356506347656250e+03,3.807000000000000000e+03
4.733700407222677597e+00,-6.011678918055437748e+00,-2.338602047598872691e+00,5.269928575742141574e-02,5.541250306041951151e-02,6.000000000000000000e+00,4.548371215820312500e+03,3.807000000000000000e+03
-9.500094238138593994e+00,3.208445807469434197e+00,-9.144571574009436876e-01,5.227756823040678735e-02,5.579696159427736946e-02,5.000000000000000000e+00,2.209373626708984375e+03,3.807000000000000000e+03
-6.712446950018815528e+00,2.744386007485803081e+00,-1.924095992068774130e+00,8.014930472151782226e-02,1.076590624229721710e-01,3.000000000000000000e+00,1.056040710449218750e+03,3.807000000000000000e+03
5.580910134656938304e+00,4.868245326638041881e+00,-2.377382395670735615e+00,5.075100797764175303e-02,5.213130580889784038e-02,7.000000000000000000e+00,1.183304925537109375e+04,3.808000000000000000e+03
4.740202753672131841e+00,-6.012025937963874078e+00,-2.329552106196688843e+00,4.731797379252633551e-02,4.975413480289853085e-02,6.000000000000000000e+00,5.275156799316406250e+03,3.808000000000000000e+03
-9.550059415356320969e+00,3.161598005147892465e+00,-1.002571682444840073e+00,4.234883346972551088e-02,4.456646619370465551e-02,6.000000000000000000e+00,2.130033111572265625e+03,3.808000000000000000e+03
-4.828698258466811666e+00,1.803999543163287589e+00,-6.064986419938167561e-01,4.472181430459405693e-02,4.963740745232079338e-02,5.000000000000000000e+00,2.151652709960937500e+03,3.808000000000000000e+03
5.577661901770031072e+00,4.839336170202030551e+00,-2.352412179197082231e+00,4.273377916394393433e-02,4.389602884236123992e-02,7.000000000000000000e+00,1.221352972412109375e+04,3.809000000000000000e+03
4.765751326993249215e+00,-6.016585111885021320e+00,-2.261560179997478937e+00,5.619118766200945775e-02,5.771944448992792631e-02,7.000000000000000000e+00,4.679862274169921875e+03,3.809000000000000000e+03
-9.532850677285026109e+00,3.214687267672269755e+00,-1.123660485450718838e+00,4.551275398400319444e-02,4.675058468179518756e-02,7.000000000000000000e+00,2.928021087646484375e+03,3.809000000000000000e+03
-1.323204349858702855e+01,-1.140663792838380353e+01,-2.301307268351909574e+00,5.542550635481786198e-02,6.406991542678364127e-02,3.000000000000000000e+00,9.609866333007812500e+02,3.809000000000000000e+03
5.599668981590354200e+00,4.786279799859247674e+00,-2.348546677839274288e+00,5.373807500175112328e-02,5.655211505630710483e-02,6.000000000000000000e+00,7.934431823730468750e+03,3.810000000000000000e+03
4.756502869911782838e+00,-6.064477616796192905e+00,-2.345412364912236480e+00,5.244274525511252727e-02,5.820698365269313945e-02,5.000000000000000000e+00,3.446114318847656250e+03,3.810000000000000000e+03
-9.520859437441993478e+00,3.220359659746272474e+00,-1.023926547553901667e+00,4.373776739907486721e-02,4.602813283091884700e-02,6.000000000000000000e+00,2.920348602294921875e+03,3.810000000000000000e+03
-6.560371880580198933e+00,2.739054585282584497e+00,-1.758587523844867606e+00,1.124239931044453411e-01,1.520944884020501153e-01,3.000000000000000000e+00,9.526719055175781250e+02,3.810000000000000000e+03
5.632106200575118571e+00,4.846168271896807767e+00,-2.221829954102933602e+00,5.273027394992968464e-02,5.824152242540284186e-02,5.000000000000000000e+00,5.959944946289062500e+03,3.811000000000000000e+03
-8.853031421534279133e+00,3.073391309421227291e+00,3.871117234625416792e+00,7.948007330712386631e-02,8.821611655144241670e-02,5.000000000000000000e+00,4.747103454589843750e+03,3.811000000000000000e+03
4.778935431043381143e+00,-6.083976282919588030e+00,-2.190653753482018296e+00,4.913071665769712382e-02,5.453091380758492979e-02,5.000000000000000000e+00,3.214003082275390625e+03,3.811000000000000000e+03
-1.320078224084045360e+01,-1.143962033507805920e+01,-2.222435592530124904e+00,9.728697671771607824e-02,1.190352258493401760e-01,3.000000000000000000e+00,9.333592224121093750e+02,3.811000000000000000e+03
-9.641009047402098631e+00,3.177651099937601753e+00,-9.778848193396856292e-01,8.710380931893116352e-02,9.408742700177599727e-02,3.000000000000000000e+00,8.967668762207031250e+02,3.811000000000000000e+03
5.571477799283657717e+00,4.880118508659792909e+00,-2.376967827506911490e+00,6.064577556290336180e-02,6.355079666511502523e-02,6.000000000000000000e+00,1.225870013427734375e+04,3.812000000000000000e+03
-8.911259294574156442e+00,3.070517376091018047e+00,3.901348574945995740e+00,6.214271632722082050e-02,6.897312594519185158e-02,5.000000000000000000e+00,5.483520690917968750e+03,3.812000000000000000e+03
4.785733730096263905e+00,-5.965188619330472619e+00,-2.361352175377456231e+00,6.617792318786380745e-02,6.964338648501222639e-02,6.000000000000000000e+00,3.663197723388671875e+03,3.812000000000000000e+03
-9.493625572259528411e+00,3.101515980539473638e+00,-1.007554895147356966e+00,6.061728585180539003e-02,5.764704142322701202e-02,6.000000000000000000e+00,2.226090393066406250e+03,3.812000000000000000e+03
5.580111421954421225e+00,4.849790454721425448e+00,-2.302257795017976338e+00,5.208095494708032958e-02,5.480821849896293230e-02,6.000000000000000000e+00,6.679766662597656250e+03,3.813000000000000000e+03
4.748258831664307067e+00,-6.057357162450410115e+00,-2.188532852287508934e+00,5.541602756566693655e-02,6.150707395123466981e-02,5.000000000000000000e+00,3.270294464111328125e+03,3.813000000000000000e+03
-8.749110466524570029e+00,3.066119729363254276e+00,3.816994122804005407e+00,4.400461993207226141e-02,4.627019325997526467e-02,6.000000000000000000e+00,4.798979095458984375e+03,3.813000000000000000e+03
-5.396157603019244853e+00,3.180639869115037044e+00,3.267915125351072092e+00,4.879029264606569993e-02,5.388974322390357313e-02,5.000000000000000000e+00,1.860753143310546875e+03,3.813000000000000000e+03
5.592899291607307255e+00,4.868473993322026239e+00,-2.416113206245511513e+00,6.216047086648376907e-02,6.513804808294214321e-02,6.000000000000000000e+00,1.117305676269531250e+04,3.814000000000000000e+03
4.760417441388800519e+00,-5.979542285706821225e+00,-2.312074100299892798e+00,5.707488756212002190e-02,6.001338227366185413e-02,6.000000000000000000e+00,4.686481079101562500e+03,3.814000000000000000e+03
-1.313196992651927353e+01,-1.141317577476055511e+01,-2.232477507314423182e+00,5.700495068934011145e-02,6.946884483736535942e-02,3.000000000000000000e+00,1.197021118164062500e+03,3.814000000000000000e+03
5.622088062305944156e+00,4.850690408303935719e+00,-2.264141904401427041e+00,4.018335088106703146e-02,4.228758626541816862e-02,6.000000000000000000e+00,7.098742462158203125e+03,3.815000000000000000e+03
4.734981009747677660e+00,-6.057131769574347402e+00,-2.332339547430497984e+00,4.804677672402175859e-02,5.332783273902106519e-02,5.000000000000000000e+00,3.330702331542968750e+03,3.815000000000000000e+03
-8.093279041378409033e+00,1.738176339061760833e+00,4.530223151158203621e+00,4.755982610875326977e-02,5.278735900209672455e-02,5.000000000000000000e+00,3.063194946289062500e+03,3.815000000000000000e+03
5.584008761300393253e+00,4.828070244316813309e+00,-2.325255153228491967e+00,4.248466089287696729e-02,4.470940633552426130e-02,6.000000000000000000e+00,8.401609985351562500e+03,3.816000000000000000e+03
4.752598350423686391e+00,-6.030848185630237168e+00,-2.278629176402417134e+00,5.825464300495317160e-02,6.125387730403960423e-02,6.000000000000000000e+00,5.689193725585937500e+03,3.816000000000000000e+03
-1.016433784246360084e+01,-5.954346863827922887e-01,1.441854413757685860e+00,4.360654507251045253e-02,4.479253175515277019e-02,7.000000000000000000e+00,3.719654144287109375e+03,3.816000000000000000e+03
5.557731307461997616e+00,4.854778064733280551e+00,-2.341403971733960088e+00,4.992149283673939786e-02,5.127922997421604373e-02,7.000000000000000000e+00,1.368311480712890625e+04,3.817000000000000000e+03
-5.739257938419911831e+00,-4.125679738912344519e-01,3.757561857450280485e+00,1.452665177293213927e-01,1.758939608830825396e-01,4.000000000000000000e+00,3.009203704833984375e+03,3.817000000000000000e+03
4.666733464573633583e+00,-6.081348205321416067e+00,-2.230620602709253664e+00,5.278329639343548596e-02,6.354204892567569263e-02,4.000000000000000000e+00,3.130507568359375000e+03,3.817000000000000000e+03
-1.321234055445144406e+01,-1.136943729452587348e+01,-2.388856011344926866e+00,6.216393934780141406e-02,6.961236171353298030e-02,4.000000000000000000e+00,1.395173065185546875e+03,3.817000000000000000e+03
5.537193451734034433e+00,4.804557672454398798e+00,-2.405192030058129760e+00,6.986630575244545671e-02,7.352491434318544905e-02,6.000000000000000000e+00,7.844098999023437500e+03,3.818000000000000000e+03
4.734053476718842468e+00,-6.023580428311064772e+00,-2.291431501575245555e+00,6.095764892510485700e-02,6.409604720577578851e-02,6.000000000000000000e+00,4.797413635253906250e+03,3.818000000000000000e+03
-4.911785119714343395e+00,3.565604092375690426e-02,-3.097860628048144105e-01,4.186393591158582561e-02,4.300252807456440146e-02,7.000000000000000000e+00,3.631435211181640625e+03,3.818000000000000000e+03
5.564513721810044444e+00,4.878145089337458273e+00,-2.335949591768961664e+00,6.788472524138271236e-02,7.113650259130728515e-02,6.000000000000000000e+00,1.117796557617187500e+04,3.819000000000000000e+03
4.692901590900768305e+00,-6.024755263282759010e+00,-2.349002483593622514e+00,6.591586647877750726e-02,6.930953807986073301e-02,6.000000000000000000e+00,5.739772216796875000e+03,3.819000000000000000e+03
-9.450684180776971033e+00,2.699237341957132053e+00,3.564753547588437765e+00,4.965961880130287387e-02,5.221633916393149388e-02,6.000000000000000000e+00,4.256554931640625000e+03,3.819000000000000000e+03
-4.974708710103233678e+00,-2.069996179304604833e-02,-1.467071909642894689e-01,1.080789091951208369e-01,1.040100891284457402e-01,5.000000000000000000e+00,4.501724945068359375e+03,3.819000000000000000e+03
-5.485529587105030913e+00,-1.025084285617951174e+00,1.433695171387983081e+00,9.121014627022863697e-02,9.847879364737570362e-02,3.000000000000000000e+00,1.090480499267578125e+03,3.819000000000000000e+03
5.607136378331277093e+00,4.856671507838703938e+00,-2.248558436711363129e+00,4.661112852249044147e-02,4.905195995618192445e-02,6.000000000000000000e+00,6.793715393066406250e+03,3.820000000000000000e+03
-5.412626771995318720e+00,-9.413410460784878975e-01,1.490646254558813055e+00,6.828809961456173971e-02,7.542541669452000608e-02,5.000000000000000000e+00,3.512052703857421875e+03,3.820000000000000000e+03
4.704525499311595027e+00,-6.050886792922878676e+00,-2.382344988775271233e+00,6.315999643859405988e-02,7.010222028464464794e-02,5.000000000000000000e+00,3.671366424560546875e+03,3.820000000000000000e+03
-6.388664711883243363e+00,4.344585193639531440e+00,1.324225834367959154e+00,3.016034445701010550e-02,3.098062881593924983e-02,7.000000000000000000e+00,5.579352050781250000e+03,3.820000000000000000e+03
-9.417262168771781461e+00,2.643026421283849015e+00,3.538900922650412006e+00,5.701361336207081548e-02,5.994895337772991606e-02,6.000000000000000000e+00,3.860661148071289062e+03,3.820000000000000000e+03
-4.872958603838645431e+00,2.038249431295913183e-02,-2.515765076265519817e-01,5.255867970622639385e-02,5.180146316658033184e-02,3.000000000000000000e+00,1.566326080322265625e+03,3.820000000000000000e+03
5.636412599314674310e+00,4.890726027902926099e+00,-2.253585372545148235e+00,4.274316099759633419e-02,4.390566583793376748e-02,7.000000000000000000e+00,1.433266564941406250e+04,3.821000000000000000e+03
4.758338821647067007e+00,-6.035093143242724167e+00,-2.225585513139979543e+00,5.595304780062244909e-02,5.883378470751209066e-02,6.000000000000000000e+00,4.288464416503906250e+03,3.821000000000000000e+03
-9.463896396214956042e+00,2.716211536722144437e+00,3.652307296070270493e+00,5.564117650810693205e-02,6.175697011415052368e-02,5.000000000000000000e+00,3.252915649414062500e+03,3.821000000000000000e+03
-5.457222891147968546e+00,-1.005542997911442527e+00,1.462742129409809078e+00,2.733443738014250043e-02,2.876582846837866594e-02,6.000000000000000000e+00,3.429706420898437500e+03,3.821000000000000000e+03
-6.418070287590084355e+00,4.363934500745185296e+00,1.287060717842299473e+00,3.376635607482721124e-02,3.468471474230506307e-02,7.000000000000000000e+00,2.765028808593750000e+03,3.821000000000000000e+03
-1.312486664391212798e+01,-1.138288070319468304e+01,-2.388214464783758206e+00,5.151483145921490620e-02,6.277833399007637372e-02,3.000000000000000000e+00,9.942736206054687500e+02,3.821000000000000000e+03
5.589074313414377215e+00,4.876882673178221772e+00,-2.373445559586456977e+00,4.277452561587252733e-02,4.393788349374182223e-02,7.000000000000000000e+00,1.212697265625000000e+04,3.822000000000000000e+03
-1.047639244474184572e+01,1.843398907185906710e+00,1.687446348079523206e+00,7.732783146238436656e-02,8.582731128840784263e-02,5.000000000000000000e+00,4.554548217773437500e+03,3.822000000000000000e+03
4.736680717521068118e+00,-5.977903397504098493e+00,-2.309825879850263775e+00,5.533634762117650707e-02,5.818533378280299484e-02,6.000000000000000000e+00,5.465760101318359375e+03,3.822000000000000000e+03
5.631041034120806366e+00,4.845813127634263751e+00,-2.208152364754057295e+00,5.795281268579823009e-02,6.400990904883377408e-02,5.000000000000000000e+00,6.325815856933593750e+03,3.823000000000000000e+03
4.766553687424574193e+00,-5.976579061832214101e+00,-2.312025394973007408e+00,5.895282532736668968e-02,6.198800547146020301e-02,6.000000000000000000e+00,4.452985656738281250e+03,3.823000000000000000e+03
-5.823004544007497785e+00,2.275263207032387491e+00,-1.879031996499162638e+00,4.596660184286315010e-02,4.721677604357790020e-02,7.000000000000000000e+00,3.314164031982421875e+03,3.823000000000000000e+03
-1.054917027712064304e+01,1.872221818213085420e+00,1.787340707962245867e+00,4.546809296158876162e-02,4.324015834030910804e-02,6.000000000000000000e+00,6.755082977294921875e+03,3.823000000000000000e+03
-9.589289231811983782e+00,9.740194931901360320e-01,-1.321296967979811887e+00,5.455957321318894576e-02,5.474171326464487286e-02,4.000000000000000000e+00,4.693259826660156250e+03,3.823000000000000000e+03
5.596788723155952994e+00,4.831685039521341984e+00,-2.283599659147559802e+00,4.564973578947317812e-02,4.804022307409006737e-02,6.000000000000000000e+00,7.020451293945312500e+03,3.824000000000000000e+03
4.715414099255353264e+00,-5.989035221929470687e+00,-2.358153603596225611e+00,6.090180818703608279e-02,6.403733151305511517e-02,6.000000000000000000e+00,4.654528259277343750e+03,3.824000000000000000e+03
-5.870561979170934030e+00,2.304348100689848966e+00,-1.955392860869995753e+00,4.742051871991693340e-02,5.100240529744850398e-02,5.000000000000000000e+00,2.141841018676757812e+03,3.824000000000000000e+03
-1.055111933311022199e+01,1.879313425200932919e+00,1.814612550003973146e+00,4.165974761437966217e-02,3.961842175313760178e-02,6.000000000000000000e+00,7.084950073242187500e+03,3.824000000000000000e+03
-9.534636046014137278e+00,8.134013966572712917e-01,-1.303488113565282713e+00,5.677860958382411477e-02,5.696815760009586727e-02,4.000000000000000000e+00,4.388183776855468750e+03,3.824000000000000000e+03
-5.527294063991766926e+00,3.560939350917149415e+00,2.463180568877398002e+00,4.679188569610965437e-02,4.483516063095374649e-02,5.000000000000000000e+00,1.962104431152343750e+03,3.824000000000000000e+03
5.573706733760094068e+00,4.865413856299357853e+00,-2.286544634485192073e+00,4.973859463224673122e-02,5.212114585959740087e-02,6.000000000000000000e+00,1.195998443603515625e+04,3.825000000000000000e+03
4.757550318014808433e+00,-6.018969342532336952e+00,-2.302679635273414682e+00,5.592836091146844574e-02,5.880782681641097409e-02,6.000000000000000000e+00,4.242102539062500000e+03,3.825000000000000000e+03
-6.599400214580417590e+00,-1.474197939731003659e+00,-3.495499695156559783e-01,3.989113763497738330e-02,4.097607472210193502e-02,7.000000000000000000e+00,3.703347534179687500e+03,3.825000000000000000e+03
-5.892647955707735363e+00,2.307414374640947230e+00,-1.966678437963893078e+00,6.057495630327863062e-02,6.374701546868137558e-02,6.000000000000000000e+00,2.381675811767578125e+03,3.825000000000000000e+03
-9.503777410286426530e+00,7.497292758942546431e-01,-1.096951308060178043e+00,6.847280528693837354e-02,6.589502645619486898e-02,5.000000000000000000e+00,6.819721069335937500e+03,3.825000000000000000e+03
-1.050204162970881505e+01,1.846797125095249292e+00,1.903809948263039287e+00,3.941923619949400104e-02,3.955083220156817292e-02,4.000000000000000000e+00,2.004577514648437500e+03,3.825000000000000000e+03
-9.601879994123684980e+00,8.438992155239066761e-01,-1.262307105636291782e+00,1.186674673638397487e-01,1.428553071205478087e-01,4.000000000000000000e+00,5.128496887207031250e+03,3.826000000000000000e+03
5.586596732848406077e+00,4.845052745323196852e+00,-2.375012523201800008e+00,5.150155097182266412e-02,5.419847354118792482e-02,6.000000000000000000e+00,7.459392578125000000e+03,3.826000000000000000e+03
-6.649854945509360959e+00,-1.076890045133005680e+00,-1.013144114957361897e+00,5.704423419929460781e-02,6.294856020034257649e-02,5.000000000000000000e+00,4.697425231933593750e+03,3.826000000000000000e+03
4.769401983238741316e+00,-6.038994381873708406e+00,-2.299914821865082004e+00,5.227388983902447883e-02,5.496520567694897219e-02,6.000000000000000000e+00,5.089682250976562500e+03,3.826000000000000000e+03
-5.819025648725420830e+00,2.296802117663554021e+00,-1.879480983306148767e+00,4.981884451536021385e-02,5.238376259748833003e-02,6.000000000000000000e+00,2.784925415039062500e+03,3.826000000000000000e+03
-7.759883438631757002e+00,4.879194452382090041e+00,1.856740790115126716e+00,3.671065742300239770e-02,3.770909356928107969e-02,7.000000000000000000e+00,3.783710998535156250e+03,3.826000000000000000e+03
-1.321581564103337314e+01,-1.137219496174747846e+01,-2.274463668325620969e+00,8.107440948481592358e-02,9.919838162541588789e-02,3.000000000000000000e+00,9.383412170410156250e+02,3.826000000000000000e+03
-1.050353383838573329e+01,1.964640909122304269e+00,1.687818072553961324e+00,9.608685598832475416e-02,9.272811685138586391e-02,4.000000000000000000e+00,2.537457946777343750e+03,3.826000000000000000e+03
5.630937333861184335e+00,4.839782481220538557e+00,-2.291389203095438809e+00,5.321246672775038072e-02,5.877411289723460941e-02,5.000000000000000000e+00,5.741966125488281250e+03,3.827000000000000000e+03
4.691928012230571987e+00,-6.054180163657331804e+00,-2.272060774671893491e+00,3.749175054093048520e-02,4.513364662608138761e-02,4.000000000000000000e+00,2.791778808593750000e+03,3.827000000000000000e+03
-6.592361457664167368e+00,-7.318281539749202924e-01,-1.793972553178652118e+00,6.563098264384976954e-02,7.284480465843516661e-02,5.000000000000000000e+00,3.202541229248046875e+03,3.827000000000000000e+03
-9.022706006463156569e+00,4.417896166415230752e+00,-1.986565127917847839e-01,4.788546645221679332e-02,5.337186410879859316e-02,4.000000000000000000e+00,1.485092285156250000e+03,3.827000000000000000e+03
-1.041597049343173431e+01,-2.216890323944090690e-01,1.136524141328126847e+00,4.746514002726089088e-02,4.567823159481363554e-02,5.000000000000000000e+00,4.681301635742187500e+03,3.827000000000000000e+03
-9.409205435196314582e+00,4.331613678091130182e-01,-7.537720484537423493e-01,1.346543922378349856e-01,1.309278524794015575e-01,3.000000000000000000e+00,3.258610748291015625e+03,3.827000000000000000e+03
5.650390271155801614e+00,4.854528236682290832e+00,-2.191564391336151552e+00,5.579683469466566181e-02,6.162859313459339433e-02,5.000000000000000000e+00,6.092081726074218750e+03,3.828000000000000000e+03
-9.430688136652705111e+00,6.591270528767245729e-01,-1.019068079690933715e+00,2.863317181679112325e-02,3.000474250871432852e-02,6.000000000000000000e+00,5.416311462402343750e+03,3.828000000000000000e+03
4.771206149749608549e+00,-5.993019518314828709e+00,-2.337663418807471860e+00,5.950543215577830392e-02,6.604596498311969544e-02,5.000000000000000000e+00,3.084459320068359375e+03,3.828000000000000000e+03
-5.728191951001543103e+00,3.492739606771972927e+00,3.077149576825901178e+00,6.220033936228605564e-02,6.389202977290764363e-02,7.000000000000000000e+00,5.613477996826171875e+03,3.828000000000000000e+03
-9.004326364411387118e+00,4.452108589175390208e+00,-1.886420362983184384e-01,4.643751997204927096e-02,4.886926024617208042e-02,6.000000000000000000e+00,2.802748565673828125e+03,3.828000000000000000e+03
5.620784112440906810e+00,4.854431421065640961e+00,-2.300570778432980301e+00,4.357501786532644306e-02,4.585686077925712339e-02,6.000000000000000000e+00,7.341981079101562500e+03,3.829000000000000000e+03
4.734529783092529698e+00,-5.967705112305633719e+00,-2.463457600567407368e+00,6.185906031668317318e-02,6.504386767006919978e-02,6.000000000000000000e+00,4.782963165283203125e+03,3.829000000000000000e+03
-9.363980926278552275e+00,6.405225533504695923e-01,-1.017788986058846046e+00,5.681717725700527466e-02,5.953880291629794208e-02,6.000000000000000000e+00,2.841436157226562500e+03,3.829000000000000000e+03
-9.034051326001545590e+00,4.434546363654410683e+00,-2.471432890487202938e-01,3.809459509138198030e-02,3.913067080854563257e-02,7.000000000000000000e+00,3.005981964111328125e+03,3.829000000000000000e+03
5.549914157164375972e+00,4.856108631139528953e+00,-2.376178526013977166e+00,5.475718529255285683e-02,5.624644091755039849e-02,7.000000000000000000e+00,1.316574780273437500e+04,3.830000000000000000e+03
4.725259286916317691e+00,-6.066669566548343440e+00,-2.150353332988756083e+00,5.626700444519508459e-02,6.773583678268435548e-02,4.000000000000000000e+00,2.244098419189453125e+03,3.830000000000000000e+03
-5.191253430903485899e+00,2.810584220839397851e+00,1.405044186217114133e+00,8.711670402806373503e-02,1.191745625371006950e-01,3.000000000000000000e+00,1.764790100097656250e+03,3.830000000000000000e+03
-9.004017669472524688e+00,4.432110188989235589e+00,-2.078178033314492246e-01,4.583933950020804837e-02,4.708605249014950755e-02,7.000000000000000000e+00,3.157337738037109375e+03,3.830000000000000000e+03
-5.323048120447523068e+00,7.592073785947816011e-01,-1.101877610293520382e+00,5.565448100371191142e-02,6.203100057801180095e-02,4.000000000000000000e+00,1.602991592407226562e+03,3.830000000000000000e+03
-8.510811207346051788e+00,-1.016892538162950554e+00,-6.230293795516833599e-01,5.125479040640314177e-02,6.167486812793280399e-02,4.000000000000000000e+00,1.510679504394531250e+03,3.830000000000000000e+03
5.595833611908504146e+00,4.849744251200328371e+00,-2.346952785752387083e+00,5.138239894911585115e-02,5.407308202135607117e-02,6.000000000000000000e+00,7.132910949707031250e+03,3.831000000000000000e+03
4.760382545449847846e+00,-6.008829052961557338e+00,-2.277357973024218829e+00,5.078176723801992865e-02,5.339626129741264354e-02,6.000000000000000000e+00,3.582963195800781250e+03,3.831000000000000000e+03
-5.396990653595532095e+00,9.997679135826533781e-01,-1.509124795096883798e+00,9.478150877148214248e-02,1.051994075596455608e-01,5.000000000000000000e+00,3.060515197753906250e+03,3.831000000000000000e+03
-9.074445264338597994e+00,4.448119419830006471e+00,-2.600955657481833216e-01,3.961872203621587263e-02,4.069625011462996850e-02,7.000000000000000000e+00,3.505995788574218750e+03,3.831000000000000000e+03
-5.086805762818587873e+00,2.988820542732101515e+00,1.090281696812104073e+00,2.462416311644345657e-02,2.456169566271896101e-02,4.000000000000000000e+00,2.004121643066406250e+03,3.831000000000000000e+03
5.547998815832530184e+00,4.850564313803220173e+00,-2.387400588924971867e+00,5.310046326068001976e-02,5.454466027662303179e-02,7.000000000000000000e+00,1.284216119384765625e+04,3.832000000000000000e+03
4.757098022318857033e+00,-6.068315756438146025e+00,-2.318063811107111682e+00,5.098085655797537918e-02,5.658441162519190631e-02,5.000000000000000000e+00,3.278313415527343750e+03,3.832000000000000000e+03
-8.996209719597278109e+00,4.406145493187954898e+00,-2.019746583211582402e-01,4.037586141829066499e-02,4.245460848761183764e-02,6.000000000000000000e+00,3.384356109619140625e+03,3.832000000000000000e+03
-5.647123603252288682e+00,-1.191824311568802974e+00,7.168024593953802315e-01,4.045593136964441977e-02,4.155622940422860206e-02,7.000000000000000000e+00,3.229062927246093750e+03,3.832000000000000000e+03
-5.053178581395889601e+00,3.043984142672267357e+00,1.033482984231104185e+00,3.799655317716675584e-02,3.902996240460032684e-02,7.000000000000000000e+00,2.828445098876953125e+03,3.832000000000000000e+03
5.543013115497709364e+00,4.864279204056196626e+00,-2.428893838732167243e+00,5.021962348434044071e-02,5.158546901419613223e-02,7.000000000000000000e+00,1.258315454101562500e+04,3.833000000000000000e+03
4.765917509441215394e+00,-6.049223255226801932e+00,-2.299694723854080802e+00,5.763096643479205528e-02,6.396546757498022817e-02,5.000000000000000000e+00,2.890218444824218750e+03,3.833000000000000000e+03
-8.066440358274610034e+00,-1.430772297989934216e+00,-4.321096118555218801e-01,3.884825825981508968e-02,3.990483169078463260e-02,7.000000000000000000e+00,3.488236633300781250e+03,3.833000000000000000e+03
-5.091341847988397618e+00,3.058661718574588573e+00,1.008096209811228494e+00,3.565177956239036494e-02,3.748730776359998629e-02,6.000000000000000000e+00,2.846907562255859375e+03,3.833000000000000000e+03
5.590891786616802861e+00,4.861421755274750289e+00,-2.315220431300712534e+00,5.728378982999529634e-02,6.002776691209541632e-02,6.000000000000000000e+00,1.082794262695312500e+04,3.834000000000000000e+03
-8.230312277120070519e+00,-1.737490983024196023e+00,1.173870633736118219e+00,6.959018019430442126e-02,7.860599157715073004e-02,4.000000000000000000e+00,3.583664093017578125e+03,3.834000000000000000e+03
4.743399270576173166e+00,-6.040018623068108994e+00,-2.245755870972585111e+00,5.650909801813391170e-02,6.272028911852770006e-02,5.000000000000000000e+00,3.108141723632812500e+03,3.834000000000000000e+03
-1.003645696574740676e+01,6.059413248290628218e-01,-1.086259292193975545e+00,3.808157459780390358e-02,4.004220054631826148e-02,6.000000000000000000e+00,2.609362640380859375e+03,3.834000000000000000e+03
-5.643613788918679930e+00,-1.103102035848138929e+00,7.083746727225610496e-01,4.435263127219550572e-02,4.979338299513932226e-02,4.000000000000000000e+00,1.500718994140625000e+03,3.834000000000000000e+03
-7.869318594781692155e+00,-1.369470426851201683e+00,-2.245262397240714025e-01,1.483291100976460997e-01,1.442241246090508189e-01,3.000000000000000000e+00,3.738810638427734375e+03,3.834000000000000000e+03
5.576791133540865530e+00,4.879283970611258070e+00,-2.342071620496927853e+00,4.716552180904384772e-02,4.844830357156107437e-02,7.000000000000000000e+00,1.315158068847656250e+04,3.835000000000000000e+03
4.757088655254054110e+00,-6.026981586117627465e+00,-2.248875263779542610e+00,4.981523904030961403e-02,5.237997149492585464e-02,6.000000000000000000e+00,3.855436004638671875e+03,3.835000000000000000e+03
-8.171105100429519652e+00,-1.604655413325189794e+00,1.505601869710835539e+00,5.786206252090655977e-02,6.084108485417929341e-02,6.000000000000000000e+00,3.548897888183593750e+03,3.835000000000000000e+03
-5.643404845466747588e+00,-1.149855446257001201e+00,7.231507307779827531e-01,5.454763126580349647e-02,5.740406442345045296e-02,6.000000000000000000e+00,3.605025848388671875e+03,3.835000000000000000e+03
-9.888858067417215736e+00,8.058859497095437474e-01,-8.362269731519679228e-01,1.006269529032159105e-01,9.706707472652020829e-02,4.000000000000000000e+00,4.195091125488281250e+03,3.835000000000000000e+03
-8.760249055634242055e+00,1.685791461222178489e+00,-1.818659737311375535e+00,1.133089840153960193e-01,1.223387146226753708e-01,3.000000000000000000e+00,1.368114105224609375e+03,3.835000000000000000e+03
5.570449351962745155e+00,4.810287992066105467e+00,-2.336415589302428764e+00,5.226932626865068293e-02,5.500645404518240966e-02,6.000000000000000000e+00,7.768840942382812500e+03,3.836000000000000000e+03
-6.986018346801499135e+00,3.504560094011267779e+00,3.884200021307814499e+00,7.397152800916816096e-02,8.904905098822349374e-02,4.000000000000000000e+00,2.367583862304687500e+03,3.836000000000000000e+03
4.742041651850811057e+00,-5.997582831620928090e+00,-2.250372048538478165e+00,6.043462651360745341e-02,6.668987284474897637e-02,5.000000000000000000e+00,3.399132690429687500e+03,3.836000000000000000e+03
-8.267378837328514862e+00,-1.551539720052893312e+00,1.320600698291756192e+00,6.928274677138661353e-02,6.714840533764282471e-02,4.000000000000000000e+00,1.846635406494140625e+03,3.836000000000000000e+03
5.532573197342947502e+00,4.845497814547272242e+00,-2.410046918611855382e+00,5.486158674693774467e-02,5.635368182491977407e-02,7.000000000000000000e+00,1.251589996337890625e+04,3.837000000000000000e+03
